Date,XOM US Equity,RDSA LN Equity,CVX US Equity,857 HK Equity,FP FP Equity,BP/ LN Equity,386 HK Equity,BLT LN Equity,BHP AU Equity,RIL IN Equity,PETR4 BZ Equity,STL NO Equity,COP US Equity,883 HK Equity,ENI IM Equity,EOG US Equity,ROSN RM Equity,SU CN Equity,OXY US Equity,EPD US Equity,LKOH RM Equity,GAZP RM Equity,PSX US Equity,PTT TB Equity,ENB CN Equity,VLO US Equity,ECOPETL CB Equity,267 HK Equity,CNQ CN Equity,LYB US Equity,6505 TT Equity,MPC US Equity,NVTK RM Equity,ONGC IN Equity,APC US Equity,PXD US Equity,MAERSKB DC Equity,TSCO LN Equity,FEMSAUBD MM Equity,REP SM Equity,GMKN RM Equity,IMO CN Equity,CLR US Equity,TATN RM Equity,IOCL IN Equity,SIBN RM Equity,SOL SJ Equity,CXO US Equity,WPL AU Equity,NESTE FH Equity,COPEC CI Equity,OMV AV Equity,034730 KS Equity,SSE LN Equity,DVN US Equity,ANDV US Equity,HES US Equity,096770 KS Equity,SNGS RM Equity,ETE US Equity,PTTEP TB Equity,VEDL IN Equity,NBL US Equity,GALP PL Equity,MRO US Equity,APA US Equity,MMP US Equity,TECK/B CN Equity,HSE CN Equity,EQT US Equity,BPCL IN Equity,FANG US Equity,CVE CN Equity,ECA CN Equity,AKERBP NO Equity,010950 KS Equity,IEP US Equity,PKN PW Equity,GAIL IN Equity,STLD US Equity,HFC US Equity,COG US Equity,ANDX US Equity,ALFA SS Equity,TRGP US Equity,2688 HK Equity,PGN PW Equity,UGPA3 BZ Equity,XEC US Equity,LUPE SS Equity,PE US Equity,OSH AU Equity,KCHOL TI Equity,DCC LN Equity,ADNOCDIS UH Equity,JEC US Equity,1193 HK Equity,MRW LN Equity,RSPP US Equity,BRDT3 BZ Equity,RUI FP Equity,HPCL IN Equity,135 HK Equity,IPL CN Equity,PETD MK Equity,WPX US Equity,TUPRS TI Equity,PETROR AB Equity,SMC PM Equity,ALFAA MM Equity,EGN US Equity,OGDC PA Equity,CTX AU Equity,TOP TB Equity,AR US Equity,BANE RM Equity,NFX US Equity,VVC US Equity,AZRG IT Equity,INARA CZ Equity,MUR US Equity,VII CN Equity,TOU CN Equity,1402 TT Equity,SNP RO Equity,CDEV US Equity,CPG CN Equity,CSAN3 BZ Equity,PTEN US Equity,BBU-U CN Equity,IRPC TB Equity,NFG US Equity,TLW LN Equity,EA TB Equity,VET CN Equity,PBF US Equity,ARX CN Equity,OINL IN Equity,DK US Equity,QFLS QD Equity,SNG RO Equity,WLL US Equity,PPL PA Equity,CASY US Equity,MTDR US Equity,PDCE US Equity,SR US Equity,RRC US Equity,PGAS IJ Equity,OAS US Equity,CNX US Equity,DEDRL IT Equity,MIC US Equity,VNOM US Equity,UNIPE CP Equity,BANPU TB Equity,ELPE GA Equity,PKI CN Equity,TEP US Equity,WCP CN Equity,CVI US Equity,LTS PW Equity,JAG US Equity,QEP US Equity,MRPL IN Equity,ERF CN Equity,003410 KS Equity,CPE US Equity,VED LN Equity,KOS US Equity,CHK US Equity,SRCI US Equity,PXT CN Equity,SJI US Equity,SM US Equity,WRD US Equity,MOH GA Equity,LPI US Equity,CVRR US Equity,XOG US Equity,SWN US Equity,CZZ US Equity,RNFT RM Equity,3633 HK Equity,ALBH BI Equity,JSMR IJ Equity,SRS IM Equity,ECL CI Equity,TITK GA Equity,SUN US Equity,467 HK Equity,TELL US Equity,SPRC TB Equity,MUSA US Equity,DLEN IT Equity,ZEL NZ Equity,DNO NO Equity,ESSO TB Equity,933 HK Equity,1434 TT Equity
2009-08-31,53.7559,17.01303,51.1021,0.83348,34.91806,5.61315,0.45037,17.40134,21.53194,9.44655,13.60176,14.47407,25.1105,0.94611,14.02913,33.9794,4.87483,25.06847,53.3807,8.4149,32.16498,3.57663,,0.51147,13.87915,13.8111,0.88523,2.11861,23.96584,,1.83869,,3.16815,3.01693,49.6415,28.737,1074.22581,4.96245,3.20615,14.58119,56.21556,32.30032,17.65,2.67609,1.10299,2.34589,26.56621,32.59,27.61879,12.68912,10.3807,28.97686,,11.13582,54.9501,12.4631,45.389,65.06253,0.69675,4.1282,2.93743,3.36397,27.4573,11.6441,15.4726,76.0413,12.158,19.93707,20.1604,37.0555,1.34071,,,22.38968,4.82171,34.38793,24.9433,8.81072,3.20118,13.3997,7.4459,8.5689,,8.96081,,1.42467,1.11549,7.34654,37.399,6.60065,,4.80329,2.10303,19.57192,,43.4017,0.86508,3.2314,,,14.39245,1.1519,0.74522,5.11204,1.70441,,8.06672,8.39745,0.95122,0.3735,39.7975,0.89875,7.93689,0.797,,,38.69,16.2598,,271.06893,37.0397,,,0.62633,0.06129,,19.69073,8.06181,12.0159,,0.08305,35.3862,14.24178,,16.79064,,10.59243,,6.4013,9.70455,,97.08,0.69072,25.361,,13.69,23.3231,47.0948,0.25923,,29.2661,1.18445,4.0856,,6.9636,0.63647,7.38272,5.39332,,1.13313,5.2007,8.03018,,,1.60164,12.38262,6.20891,1.52,20.74195,,19.8126,1.14,,12.9154,25.7233,,8.80787,,,,36.86,6.948,,0.05935,,0.14989,2.95169,0.96536,26.07899,,0.03653,8.48,,,130.37196,,1.04894,0.18428,0.11947,0.44855
2009-09-30,53.3361,17.43245,51.4601,0.86643,36.21728,5.73553,0.46413,18.2378,23.15278,10.53373,16.09538,14.93391,25.183,0.98667,15.22445,39.4114,5.90403,28.84409,57.5119,8.8263,35.1595,4.06706,,0.56783,14.49059,14.2901,0.95423,2.09723,28.42858,,2.02712,,3.62947,3.06527,58.9979,36.052,1026.29278,5.18565,3.35765,15.99729,65.56739,34.43034,19.585,2.82826,1.33577,2.73092,26.54019,36.32,30.81608,14.11896,11.1978,29.6819,,11.47476,60.4245,13.2597,48.0522,86.67432,0.72692,4.2986,3.11644,4.27553,29.9551,13.91305,15.9888,82.1998,12.6143,22.8674,21.17295,39.7924,1.53948,,,25.17384,4.79603,39.58962,23.5357,8.92696,3.48112,12.4764,8.4059,8.6905,,9.44678,,1.77517,1.03192,8.07349,41.499,5.86216,,5.20057,2.08494,20.57504,,45.3458,0.74854,3.19229,,,15.92182,1.32733,0.70725,5.52956,1.72669,,8.92309,8.96218,0.99163,0.41423,40.8496,0.91208,8.14903,0.92962,,,42.56,16.1825,,335.19528,37.4101,,,0.73712,0.06565,,20.07556,7.92509,13.6991,,0.09749,36.5389,14.68804,,17.61926,,12.71386,3.28844,6.7811,9.81442,,115.16,0.74307,28.678,,18.66,23.3067,48.0969,0.28398,,35.2898,1.32192,5.9278,,7.69001,0.71105,8.07904,5.2967,,1.38081,6.6835,7.52482,,,1.7318,13.70479,7.67666,1.83,21.64091,,24.7014,1.2,,13.2747,31.7482,,10.25097,,,,42.68,6.7183,,0.06968,,0.16423,3.2947,1.2567,31.10797,,0.03741,11.2,,,167.37069,,0.70296,0.20038,0.12102,0.47703
2009-10-30,55.7149,18.12859,55.9244,0.94951,36.47423,6.09247,0.47469,18.01254,23.3762,,16.29676,15.78933,28.2573,1.13817,15.16865,38.6008,,27.38495,55.6633,8.9069,,,,0.52046,14.50358,13.3394,0.86595,2.08692,27.29406,,,,,,57.305,40.84,1027.13628,5.48217,3.74922,15.73085,,33.99371,18.605,,,,27.14338,38.11,28.68228,13.57814,11.72997,30.45547,,10.83397,58.0732,12.5162,49.2027,,,4.38,3.1291,,29.8052,13.6176,16.0239,84.3712,13.0303,24.06873,19.79126,39.1012,,,,24.08238,4.97713,,22.7052,9.09813,,10.8904,9.5181,9.3517,,10.05329,,1.92732,1.0116,8.69946,37.514,6.26986,,4.81432,2.02124,20.9763,,41.734,0.8855,3.3085,,,16.06146,,0.95721,5.73723,1.81727,,9.28565,,0.98189,0.44123,41.5889,0.87474,7.02287,0.84795,,,41.02,15.8313,,337.01143,39.73,,,,0.06343,,20.29805,7.55778,14.1345,,0.08631,36.1641,15.86449,,17.2606,,12.19857,,5.341,,,112.8,0.68219,28.893,,16.7,22.2559,48.7692,0.28543,,33.4905,,5.3094,,7.0812,0.72471,8.85215,5.98036,,1.69595,5.652,8.12503,,,,13.14791,,1.6,24.44302,,21.3093,1.2,,13.2709,33.3987,,11.2192,,,,43.58,5.6638,,0.08,,0.1591,2.78136,1.26908,31.42493,,0.03567,11.6,,,,,0.78721,0.19089,0.19333,
2009-11-30,58.6977,18.27451,57.5223,0.94951,38.61671,6.18974,0.45427,20.3047,26.16075,10.58099,18.09698,16.17525,29.1526,1.1306,15.04193,40.884,6.25421,29.63127,59.2652,9.4628,37.32741,3.95317,,0.48869,16.00041,11.8106,0.87158,2.11269,28.0157,,1.95782,,4.66577,3.24302,55.9883,41.079,1085.8953,5.6779,4.01754,16.10586,72.44994,34.64056,18.825,3.22191,1.17341,3.41231,28.23965,40.88,29.74732,13.27294,12.50589,31.02856,37.04979,11.18619,60.4425,11.3554,52.097,75.58454,0.75377,4.6145,2.83314,6.12432,29.7135,14.53499,16.4637,85.4111,14.0444,28.59888,19.87778,38.641,1.63556,,20.17171,23.22332,4.79014,35.04024,24.4952,9.63475,4.19384,13.7614,8.3501,9.3172,,10.64347,,2.25239,1.1157,9.00704,44.928,5.96679,,4.74405,1.93811,21.78533,,34.5299,1.01301,3.24445,,,15.88463,1.2015,1.00328,6.1695,1.82822,,9.14182,9.55332,1.04603,0.54131,41.3448,0.89977,6.75168,0.81686,,,42.28,16.7475,,331.52777,36.7898,,,0.73446,0.06386,,22.43166,8.41695,13.9622,,0.08411,37.3525,16.44951,,18.6795,,13.01246,3.7879,5.4668,9.42032,,124.5,0.71391,28.031,,17.97,22.6907,45.924,0.28989,,36.0076,1.72588,6.1581,,7.20889,0.88221,8.46521,6.89137,,1.42675,3.9381,10.13225,,,1.52617,13.86315,6.2981,1.66,26.8368,,20.8049,1.35,3.85016,13.5605,31.714,,9.94474,,,,43.96,6.2421,,0.10451,,0.16854,2.59988,1.48868,26.20727,,0.03697,10.96,,,196.31534,,0.86871,0.16026,0.2827,0.52422
2009-12-31,53.3182,18.81164,56.7483,0.92143,40.35656,6.36521,0.48646,21.47658,26.87947,10.8542,17.31063,16.58087,28.7584,1.15473,15.53684,45.9939,6.55803,29.11936,59.9287,9.9774,36.52049,4.25223,,0.53427,17.30363,12.4499,0.84761,2.15299,30.29032,,1.9939,,4.84199,3.23485,58.7941,47.854,1051.32874,5.65777,4.23913,16.14271,74.42327,34.85305,21.445,3.14121,1.24163,3.54523,29.10158,44.9,28.58046,13.60673,13.18186,32.36548,35.03295,11.45026,66.1269,12.0396,54.4753,83.11545,0.75939,4.7835,3.17701,6.83454,32.4321,13.98423,15.7571,92.4839,14.8064,28.88484,21.60613,41.2421,1.7622,,20.11531,26.57259,4.94932,35.10096,23.6773,10.21106,4.16185,14.4722,8.4615,10.6041,,11.10854,,2.30443,1.08893,9.18864,50.808,5.70581,,5.02085,2.34695,22.5264,,37.1155,1.34539,3.21955,,,15.40777,1.33273,1.18823,6.37745,1.79127,,10.71815,9.11528,1.06037,0.54897,44.4813,0.93434,6.35726,0.8801,,,48.23,17.5959,,314.04785,35.361,,,0.78608,0.06053,,22.56155,10.52295,13.9719,,0.09859,40.1414,17.13179,,19.90622,,12.88888,3.69995,5.419,9.22046,,142.9,0.73439,29.241,,18.21,24.7677,48.6185,0.31182,,39.05,1.80611,8.0792,,7.11507,0.95447,8.10063,7.51921,,1.47401,3.6856,9.79375,,,1.53165,14.12042,7.22806,1.5,30.08743,,22.5729,1.85,3.88221,14.4866,33.5358,,9.81888,,,,48.2,7.3987,,0.09931,,0.16294,2.67584,1.39554,26.21379,,0.04609,13.84,,,216.40129,,0.87414,0.17467,0.29499,0.57758
2010-01-29,50.3782,17.27057,53.1587,0.86875,36.54381,6.17379,0.42951,19.91868,24.30888,,14.89707,15.05196,27.0297,1.04341,14.31369,42.8067,,26.16923,57.7113,9.9133,,,,0.48716,16.35728,13.6911,0.86352,1.70343,26.94383,,,,,,60.0752,43.692,1180.93843,5.578,3.76202,14.31674,,32.63798,18.985,,,,27.33762,44.87,25.36893,12.58546,14.08964,29.20531,,11.44184,60.198,11.1066,52.0352,,,5.0103,2.86959,,33.6708,12.96391,15.0455,88.6623,14.5923,27.20475,18.92549,41.336,,,18.5789,25.23285,4.66833,,27.1563,9.99871,,12.3978,8.6167,9.3099,,11.03547,,2.12389,1.07826,8.78638,47.202,5.55485,,4.26412,2.70947,22.0449,,37.2931,1.33872,3.32709,,,14.51628,,1.11407,6.62362,1.80544,,11.26459,,1.10709,0.55762,41.7725,0.97924,6.08238,0.84385,,,48.94,16.5977,,347.57278,33.3255,,,,0.06721,,21.54625,8.09036,13.981,,0.09872,37.6687,15.03492,,19.77224,,12.73951,,5.5543,,,133.12,0.7468,28.191,,20.995,23.6602,44.8636,0.30437,,36.5486,,8.0265,,7.09164,0.88007,8.97663,6.75862,,1.45852,4.3088,8.5093,,,,13.10852,,2.29,27.7316,,21.6135,3.5,4.07053,14.5435,31.381,,8.97943,,,,42.88,6.6333,,0.10174,,0.16341,2.40821,1.4369,25.79288,,0.04949,12.64,,,,,0.97419,0.16878,0.25584,
2010-02-26,51.1555,17.14131,53.8014,0.85631,34.878,5.87926,0.42831,20.38552,25.50898,,15.7637,14.85182,27.3066,1.15736,13.71984,44.5252,,23.83175,58.8237,10.5889,,,,0.5092,16.77087,13.0585,0.9273,1.78243,28.28989,,,,,,66.0563,46.344,1139.02299,5.23471,3.80133,13.60383,,33.34848,19.74,,,,26.49106,46.45,26.14725,10.89124,13.93889,27.20173,,10.61988,61.9524,10.5913,52.9446,,,5.14,2.97573,,33.1566,13.10256,14.7341,93.0339,15.718,30.40286,19.58019,41.3031,,,19.53581,26.90684,4.04206,,29.6219,9.71185,,13.337,8.478,9.7725,,11.39396,,2.1456,1.00596,8.92465,57.385,5.48278,,4.25693,2.35773,21.21563,,38.2898,1.32283,3.26878,,,13.78732,,1.12494,7.11098,1.8172,,9.73748,,1.10336,0.58111,43.3392,0.98441,7.14638,0.89983,,,51.07,16.8286,,330.35909,34.0276,,,,0.06495,,22.57859,9.34104,14.0538,,0.10009,39.9326,14.72741,,21.65825,,14.34389,,5.8139,,,149.7,0.74612,27.943,,23.51,24.049,49.3597,0.29228,,39.5765,,8.941,,6.68078,0.92104,8.10203,7.05693,,1.46058,4.4163,8.29233,,,,13.88127,,2.96,27.7032,,23.1748,2.6,4.1722,15.1278,31.9099,,8.13697,,,,42.55,7.7133,,0.10179,,0.16159,1.95638,1.51144,22.03966,,0.04691,15.76,,,,,1.09701,0.1793,0.32971,
2010-03-31,52.7137,18.23643,56.4282,0.89641,36.39463,6.31468,0.44709,23.19474,28.10205,11.06719,16.35461,15.4019,29.11,1.20788,14.30928,43.9997,6.22004,26.96836,62.5306,11.1771,36.75972,4.07301,,0.59835,18.08877,14.6833,0.98013,1.90918,31.2199,,2.0397,,5.66401,3.12297,68.6852,55.993,1138.12547,5.41511,4.23701,14.26302,97.34192,35.0615,21.275,3.35524,1.24256,3.40841,30.0327,50.36,29.40753,13.34854,13.05165,27.64084,49.93461,10.39961,58.0962,12.3506,56.4133,88.51798,0.83669,5.3658,3.34263,8.10162,33.3209,14.05821,16.1032,91.1129,16.5136,36.10145,22.00342,38.698,1.48681,,21.10133,25.75189,4.27973,38.16027,28.3028,11.72217,4.27976,14.3301,9.2626,8.9594,,11.86885,,2.2827,1.0563,9.74449,57.02,6.1341,,5.01005,2.71296,20.99864,,44.5958,1.27981,3.20454,,,15.23367,1.1259,1.2532,7.4062,1.96444,,12.21271,8.75697,1.18758,0.69159,44.3593,1.1021,8.10136,1.09957,,,52.05,17.8926,,320.03781,36.8402,,,0.69071,0.0811,,23.56932,8.72873,12.7561,,0.10825,40.8527,15.43725,,22.98396,,13.97865,3.61587,5.8219,11.15794,,161.68,0.77643,28.853,,23.17,25.024,45.7478,0.35228,,33.5253,1.83022,9.0924,,8.12321,1.04315,8.30579,6.95844,,1.36,4.701,9.12618,,,1.54683,14.82697,6.04566,5.36,30.09299,,20.6858,3.1,4.72674,16.0622,34.0941,,9.14142,,,,40.72,8.0195,,0.10174,,0.16706,2.33206,1.58543,23.877,,0.04515,17.92,,,214.13533,,1.24547,0.20581,0.35929,0.5682
2010-04-30,53.3355,19.66637,60.6029,0.89848,34.02352,5.8644,0.44222,20.91256,26.52013,10.79064,15.67469,16.06382,33.6725,1.30821,13.62127,53.1567,6.40253,28.33922,65.578,11.6447,36.95844,4.05856,,0.58703,18.39938,15.4957,0.99874,1.77155,32.45244,14.5386,2.04559,,5.83922,3.03824,58.6224,63.758,1264.6249,5.55726,4.23249,14.14354,101.68494,38.07311,24.58,3.34051,1.2549,3.5411,29.63483,56.82,28.73681,12.6412,13.99066,26.41493,54.1832,10.30987,60.7111,11.6842,57.3151,90.46243,0.85235,5.4422,3.42194,7.48562,34.8728,12.89725,16.3627,91.4768,16.5345,32.53037,21.66058,41.0482,1.50508,,23.72985,27.34944,4.56485,38.49801,26.8013,11.3931,4.53233,12.8946,8.9606,8.7962,,12.33864,,2.74439,0.9712,9.59206,65.374,5.74931,,4.81993,3.06115,21.5697,,47.586,1.3766,3.18968,,,14.37327,1.12966,1.21319,7.38819,2.01224,,12.94152,,1.20572,0.68229,46.5901,1.14916,8.43122,1.03375,,,58.19,18.1025,,320.5638,39.4366,,,0.6902,0.07369,,26.18462,9.1325,13.9796,,0.1051,42.0407,14.29339,,22.99043,,14.97674,3.54502,5.6059,,,180.66,0.78224,35.574,,23.36,25.2912,46.6165,0.34305,,35.1127,,10.6911,,9.85856,1.11221,7.78059,7.01344,,1.45306,4.5613,9.84372,,,1.57264,15.33459,5.14773,6.07,27.53602,,20.8258,3.1,5.06541,17.2556,39.4612,,7.81991,,,,39.68,9.0315,,0.10176,,0.19548,2.0595,1.56874,24.01386,,0.04429,17.36,,,,,1.48824,0.19164,0.48263,0.57376
2010-05-31,47.9056,16.83557,55.483,0.85569,29.93403,4.78108,0.43393,18.72872,22.64398,10.51398,13.56385,13.74879,29.8066,1.19249,11.75411,49.7052,5.83359,25.71517,61.0291,11.0339,32.94739,3.66359,,0.55896,17.38228,13.9577,0.96515,1.48229,29.98495,11.5852,1.88105,,5.58056,3.21763,49.3519,63.33,1146.68291,4.98443,3.9002,12.2523,89.33252,35.07739,23.58,3.20202,1.43836,2.61482,26.56791,52.05,24.73618,11.70107,14.03129,24.35431,54.43094,9.47889,57.5732,10.3958,47.9806,74.19734,0.7921,4.9689,3.24728,6.37565,27.2196,12.19562,15.9507,80.4916,15.4472,28.8895,19.7345,37.176,1.61692,,22.39899,26.25083,3.4547,32.48856,20.5983,10.0004,4.58393,12.0333,8.5955,8.4534,,10.44487,,2.36924,0.85358,9.1076,70.642,4.29898,,4.28521,2.8089,19.17581,,41.2109,1.17673,2.82114,,,13.71369,1.24601,1.23735,7.05008,1.94213,,10.59124,6.67705,1.16012,0.62036,42.3243,1.11151,7.15827,0.99553,,,52.06,16.9187,,283.09347,35.1555,,,0.62228,0.06127,,23.07456,8.16246,12.8109,,0.1036,39.2768,13.19906,,21.35142,,13.99615,3.83818,5.334,11.09165,,167.42,0.71862,33.953,,20.6,24.5565,43.8737,0.32027,,28.7384,1.8585,9.5003,,9.00994,1.01678,5.25015,6.02288,,1.50671,4.0617,8.47143,,,1.34211,14.46294,3.92411,5.7,23.90814,,19.5483,2.61,4.10344,16.789,42.4031,,6.24932,,,,37.61,7.3391,,0.10146,,0.18215,1.73378,1.41337,15.7715,,0.04502,13.84,,,213.98824,,1.19016,0.18331,0.48184,0.50199
2010-06-30,45.2195,16.22055,50.9689,0.87977,29.23646,3.18179,0.45469,17.73645,22.38981,10.93888,12.47134,13.52937,28.2145,1.28053,11.71007,46.6377,4.87069,24.53724,57.3412,11.6151,34.71068,3.38542,,0.56051,17.85744,13.4347,1.01828,1.51981,28.12006,10.5291,1.87638,,5.78521,3.63285,34.1041,59.105,1196.81341,4.75227,3.87953,12.28076,79.77094,33.23201,22.31,3.17806,1.6388,2.52381,26.0968,55.33,24.19979,11.39784,13.81187,23.15588,62.6267,10.41099,55.0611,10.3692,45.4863,74.18535,0.77202,5.4536,3.22261,5.87656,27.604,12.32832,15.9507,75.6823,16.4952,24.6999,18.43532,34.2827,1.84058,,20.98056,25.27381,2.6813,33.52636,22.1703,9.06427,4.71321,10.8773,8.8694,7.6322,,10.82731,,2.02423,0.80292,9.74727,68.815,4.18631,,4.288,2.77309,18.87555,,35.9609,1.30302,2.93397,,,14.87537,1.60575,1.14732,7.2869,2.05691,,10.64478,7.03621,1.09022,0.65871,42.3817,1.20762,6.23737,0.97087,,,48.86,17.3664,19.53282,278.81946,32.6331,,,0.65337,0.0607,,21.86753,9,11.7917,,0.0982,37.3467,12.23802,,21.25674,,13.05073,4.3705,5.873,10.84623,,156.84,0.71801,32.139,,25.62,24.8901,39.2204,0.32268,14.5,26.5956,1.82873,8.4147,,8.61763,1.04726,5.18957,6.37152,,3.66073,4.0402,7.5472,,30.3343,1.48698,13.79184,3.94313,6.3,22.69014,,18.3934,2.9,3.82298,16.5614,39.3827,,6.06163,,,,38.64,7.9429,,0.08733,,0.19786,1.79221,1.48003,17.23285,,0.04502,14.64,,,216.39848,,1.10422,0.18823,0.44848,0.5039
2010-07-30,47.2875,17.5492,57.2405,0.88596,32.59245,4.24847,0.44934,20.69306,25.47048,,13.20443,14.08293,32.0617,1.2549,12.87611,46.2924,,27.41206,57.921,12.6029,,,,0.5817,18.61379,12.695,1.18848,1.66984,29.09916,11.7352,,,,,46.4549,57.584,1267.18277,5.12378,4.35169,14.55521,,35.59553,22.765,,,,28.80306,59.98,25.68645,11.48358,14.46298,25.5918,,11.28225,56.4801,11.4709,48.4229,,,5.7461,3.36324,,30.6833,13.39067,17.1615,86.0721,17.2361,29.32607,19.05458,34.795,,,22.8939,25.4463,3.29324,,24.3003,10.95945,,11.8091,8.9195,7.425,,12.77686,,2.13858,0.97345,10.38082,66.21,5.24278,,4.8343,3.20171,20.47739,,36.0892,1.33225,3.06479,,,16.01119,,1.17097,8.0597,2.28108,,13.17329,,1.16795,0.68241,42.4868,1.29986,7.2442,0.97032,,,53.46,18.1811,,290.29649,36.0577,,,,0.06832,,23.16882,10.17527,15.0534,,0.0925,39.1131,15.75473,,21.70305,,13.68036,,6.0339,,,176.02,0.80823,35.317,,29.14,26.2499,36.2606,0.35444,17.2,29.5262,,9.4279,,10.49045,1.08388,5.98423,6.51705,,3.40263,4.3518,9.29104,,33.8666,,14.78778,,5.77,27.5643,,18.4637,2.59,5.54313,18.0109,40.6183,,7.88677,,,,36.45,9.6608,,0.09785,,0.26498,1.64963,1.74671,19.59414,,0.06597,14.72,,,,,1.3778,0.18624,0.43967,
2010-08-31,47.171,17.19205,56.1611,0.84751,30.18911,3.89282,0.44152,18.98011,23.15195,9.10503,12.48628,13.07088,30.4418,1.28757,12.50587,41.2454,5.01813,25.19327,54.3162,12.3295,35.44172,3.64776,,0.62601,19.18034,11.8184,1.35659,1.65907,27.17996,13.3651,1.82317,,6.07107,3.63079,43.4594,57.484,1132.03229,5.2165,4.36112,14.08438,92.78357,33.54629,20.26,3.25646,1.6496,2.50217,27.66969,58.42,25.78211,10.4863,15.31436,24.6309,69.52417,11.39455,54.4826,9.976,45.4049,87.72937,0.81082,5.7005,3.39813,5.2751,32.0115,13.3024,15.7631,80.9121,17.3549,27.86416,18.27432,31.1019,2.0864,,21.87154,22.82883,2.57443,36.74864,21.267,10.63766,4.59913,11.2731,8.6792,6.7907,,12.06404,,2.42245,0.94073,11.30777,62.964,5.24424,,4.80724,3.1606,20.86527,,34.224,1.32323,3.27784,,,16.08367,1.77489,1.11265,8.01623,2.53934,,13.00417,5.86779,1.15694,0.60124,40.9196,1.22564,7.80386,1.00088,,,48.01,18.2587,19.16198,276.85434,35.4552,,,0.77443,0.06926,,22.27471,9.53486,13.5142,,0.09886,34.9861,15.23477,,22.67105,,13.17605,4.3498,5.4294,11.57038,,169.68,0.8117,34.736,,26.9,25.0178,33.0272,0.34562,16.47,25.4332,2.61746,8.9476,,10.80761,1.09652,5.71324,6.32605,,2.98857,3.8253,8.34951,,28.5814,1.47884,14.87436,4.34395,3.7,20.84716,,18.1564,2.25,5.20296,18.115,37.2547,,6.88537,,,,32.72,9.1866,,0.08613,,0.28606,1.45161,1.93595,17.12291,,0.05634,13.28,,,286.26519,,1.3482,0.1982,0.38833,0.55096
2010-09-30,49.3097,19.48951,61.4451,0.92859,33.22586,4.48655,0.50173,21.85659,26.73112,10.23689,13.53408,14.498,33.3448,1.46727,13.99597,44.1416,5.25205,27.15696,58.4867,13.2299,37.81866,3.69974,,0.73491,20.19396,13.1224,1.46157,1.86794,29.29271,15.5817,2.09399,,6.66624,4.03436,54.0075,64.693,1253.66346,5.57289,4.52916,15.85623,93.45418,34.5735,23.18,3.39635,1.80562,2.58733,32.59747,66.17,29.32485,12.14597,16.53675,28.55979,81.41297,11.40801,58.6638,11.8708,53.517,105.56884,0.82794,6.0893,3.7598,5.70276,34.4474,14.17059,17.1125,88.0353,18.4257,34.26344,19.07741,34.4029,2.19096,,23.54356,25.32306,3.27756,47.26509,22.1733,11.82186,5.03485,11.6971,9.6459,7.3444,,14.40413,,2.5972,1.03955,12.34708,63.695,7.89791,,5.45838,3.86498,23.69368,,38.1912,1.355,3.44094,,,18.61309,1.83344,1.16052,8.77907,2.64117,,15.61463,6.36854,1.31617,0.67592,43.8342,1.24354,9.28251,1.25199,,,57.44,19.2482,21.59284,299.16905,40.9893,,,0.91339,0.07738,,23.45293,10.83928,15.6973,,0.1076,42.4565,16.36485,,25.56923,,14.2357,4.74918,5.7936,12.54235,,191.02,0.81896,38.549,,27.6,26.1632,37.2875,0.33758,19.37,29.1929,2.97204,10.1977,,10.88868,1.32262,5.73812,7.18664,,3.39966,4.4324,9.44216,,29.6742,1.57381,16.85114,5.39126,4.95,24.49905,,19.955,2.4,5.82977,19.2053,36.735,,6.73569,,,,33.44,10.1017,,0.08377,,0.31758,1.68012,2.18383,18.51584,,0.05995,15.12,,,310.49108,,1.53347,0.20749,0.40663,0.59942
2010-10-29,53.0604,20.98711,62.6202,0.97387,35.06144,4.54763,0.53367,24.33013,29.27619,,12.80105,15.13043,34.7932,1.56849,14.62535,45.5186,,26.79685,58.7332,14.4884,,,,0.76028,21.38134,13.4522,1.71175,2.18166,30.91163,17.5115,,,,,58.2865,69.438,1302.41425,5.77114,4.93588,17.08397,,35.17735,23.765,,,,33.70152,68.67,29.55261,12.90807,16.60339,28.52694,,11.98133,58.9175,11.5154,57.0565,,,6.4157,4.23347,,37.3788,15.85093,18.3895,91.1046,19.3353,37.34354,19.52815,35.7195,,,22.84047,23.73581,3.61394,,20.9045,12.16138,,12.0536,10.9813,7.0687,,14.2252,,2.71664,1.09337,12.51055,73.869,8.85883,,5.75634,3.88745,23.92041,,38.1023,1.36599,3.48165,,,20.18086,,1.14324,8.98104,2.59921,,15.61724,,1.50115,0.72636,42.7987,1.32035,9.14512,1.27558,,,59.62,20.3717,,314.11007,43.1341,,,,0.07746,,25.4233,11.5595,17.8387,,0.11121,45.2181,15.50132,,26.8746,,15.17753,,5.9473,,,200.88,0.892,38.406,,31.26,26.6877,36.5638,0.35444,21.27,29.0349,,11.8951,,10.63786,1.46568,6.26937,7.69711,,3.62215,5.1147,9.37768,,32.5195,,18.14408,,4.93,23.91207,,19.1004,2.25,6.38821,19.5508,40.922,,7.55117,,,,33.84,11.4527,,0.0916,,0.37146,1.88639,2.18004,19.48921,,0.07915,16.08,,,,,1.56593,0.21359,0.37729,
