Date,XOM US Equity,RDSA LN Equity,CVX US Equity,857 HK Equity,FP FP Equity,BP/ LN Equity,386 HK Equity,BLT LN Equity,BHP AU Equity,RIL IN Equity,PETR4 BZ Equity,STL NO Equity,COP US Equity,883 HK Equity,ENI IM Equity,EOG US Equity,ROSN RM Equity,SU CN Equity,OXY US Equity,EPD US Equity,LKOH RM Equity,GAZP RM Equity,PSX US Equity,PTT TB Equity,ENB CN Equity,VLO US Equity,ECOPETL CB Equity,267 HK Equity,CNQ CN Equity,LYB US Equity,6505 TT Equity,MPC US Equity,NVTK RM Equity,ONGC IN Equity,APC US Equity,PXD US Equity,MAERSKB DC Equity,TSCO LN Equity,FEMSAUBD MM Equity,REP SM Equity,GMKN RM Equity,IMO CN Equity,CLR US Equity,TATN RM Equity,IOCL IN Equity,SIBN RM Equity,SOL SJ Equity,CXO US Equity,WPL AU Equity,NESTE FH Equity,COPEC CI Equity,OMV AV Equity,034730 KS Equity,SSE LN Equity,DVN US Equity,ANDV US Equity,HES US Equity,096770 KS Equity,SNGS RM Equity,ETE US Equity,PTTEP TB Equity,VEDL IN Equity,NBL US Equity,GALP PL Equity,MRO US Equity,APA US Equity,MMP US Equity,TECK/B CN Equity,HSE CN Equity,EQT US Equity,BPCL IN Equity,FANG US Equity,CVE CN Equity,ECA CN Equity,AKERBP NO Equity,010950 KS Equity,IEP US Equity,PKN PW Equity,GAIL IN Equity,STLD US Equity,HFC US Equity,COG US Equity,ANDX US Equity,ALFA SS Equity,TRGP US Equity,2688 HK Equity,PGN PW Equity,UGPA3 BZ Equity,XEC US Equity,LUPE SS Equity,PE US Equity,OSH AU Equity,KCHOL TI Equity,DCC LN Equity,ADNOCDIS UH Equity,JEC US Equity,1193 HK Equity,MRW LN Equity,RSPP US Equity,BRDT3 BZ Equity,RUI FP Equity,HPCL IN Equity,135 HK Equity,IPL CN Equity,PETD MK Equity,WPX US Equity,TUPRS TI Equity,PETROR AB Equity,SMC PM Equity,ALFAA MM Equity,EGN US Equity,OGDC PA Equity,CTX AU Equity,TOP TB Equity,AR US Equity,BANE RM Equity,NFX US Equity,VVC US Equity,AZRG IT Equity,INARA CZ Equity,MUR US Equity,VII CN Equity,TOU CN Equity,1402 TT Equity,SNP RO Equity,CDEV US Equity,CPG CN Equity,CSAN3 BZ Equity,PTEN US Equity,BBU-U CN Equity,IRPC TB Equity,NFG US Equity,TLW LN Equity,EA TB Equity,VET CN Equity,PBF US Equity,ARX CN Equity,OINL IN Equity,DK US Equity,QFLS QD Equity,SNG RO Equity,WLL US Equity,PPL PA Equity,CASY US Equity,MTDR US Equity,PDCE US Equity,SR US Equity,RRC US Equity,PGAS IJ Equity,OAS US Equity,CNX US Equity,DEDRL IT Equity,MIC US Equity,VNOM US Equity,UNIPE CP Equity,BANPU TB Equity,ELPE GA Equity,PKI CN Equity,TEP US Equity,WCP CN Equity,CVI US Equity,LTS PW Equity,JAG US Equity,QEP US Equity,MRPL IN Equity,ERF CN Equity,003410 KS Equity,CPE US Equity,VED LN Equity,KOS US Equity,CHK US Equity,SRCI US Equity,PXT CN Equity,SJI US Equity,SM US Equity,WRD US Equity,MOH GA Equity,LPI US Equity,CVRR US Equity,XOG US Equity,SWN US Equity,CZZ US Equity,RNFT RM Equity,3633 HK Equity,ALBH BI Equity,JSMR IJ Equity,SRS IM Equity,ECL CI Equity,TITK GA Equity,SUN US Equity,467 HK Equity,TELL US Equity,SPRC TB Equity,MUSA US Equity,DLEN IT Equity,ZEL NZ Equity,DNO NO Equity,ESSO TB Equity,933 HK Equity,1434 TT Equity
2007-10-31,510200.6155,279551.5723,195072.7562,448083.6795,192611.9731,246833.4371,267029.227,229209.421,229209.421,102837.8201,197689.9777,107553.6943,138245.6944,91945.9588,146002.5411,21794.8294,93080.3465,50297.6502,57214.5797,13921.0257,77011.3857,294017.799,,34465.5728,15846.423,39005.7666,,13839.9342,44611.4464,,29972.9285,,17339.3838,67745.4745,27487.7275,6283.7047,60272.7135,79678.9114,12575.4325,48122.9109,56253.9196,49506.7797,3949.9882,13943.7615,14597.87,23038.3896,32002.2146,1476.3773,33151.6491,9183.7863,23188.3918,22396.1595,,27845.5264,41644.1635,8282.538,22771.3637,20941.4458,46654.2153,7930.5198,15711.5708,3733.4882,13122.7606,9972.3524,40273.5679,34465.6582,2801.5993,22521.0956,39334.2691,6852.0826,3153.1403,,,52143.9322,211.7424,10146.4128,8072.3124,9837.1045,8851.9454,4825.4362,3453.0518,3853.8039,,8816.5332,,1882.2581,13334.1319,3292.2504,3367.2398,3774.8425,,4408.0869,9460.7789,2209.1053,,10456.5798,468.6004,16509.6455,,,948.4559,2063.1436,3906.124,2125.3499,2651.5941,,7052.858,,4350.1175,3718.8599,4591.7822,9077.6918,5346.5821,5762.6209,,,7047.9309,2145.5422,,5162.9526,13879.5055,,,5918.6647,12916.7169,,2772.9652,2961.1748,3134.3705,,3844.3431,4051.3345,9543.4316,,2759.4432,,4683.8828,,1272.8254,1248.9001,,2296.5608,3289.4924,1443.6532,,676.6808,752.6399,6703.2727,6990.5852,,10306.1368,329.1968,1808.2914,,3238.5078,3550.2741,4757.0101,862.2622,,13.5596,1895.6216,2131.5344,,,3655.0345,6239.627,1396.9893,303.385,13162.5179,,18694.5692,,,1108.5008,2687.526,,2733.8241,,,,8805.9874,2641.0247,,354.0269,,,5722.5854,821.7526,4050.8901,,3132.125,46.0653,,,445.9373,,1689.0736,,63.5325,1908.3056
2007-11-30,487136.8485,256204.9215,185321.2551,731567.9281,194469.1634,230298.3953,225156.8234,202076.1995,202076.1995,104652.8227,193997.6621,103881.649,128028.5135,81487.6427,143516.8594,20363.16,95932.4539,44122.02,57811.169,13624.4188,73581.756,312464.04,,31610.4027,13651.0566,35833.4097,39615.5544,12487.0574,34994.7935,,26258.8481,,19444.2318,63045.7265,26395.8629,5325.4597,52215.0809,77299.713,11104.8789,45198.9794,54151.1034,44018.2307,4002.9318,13465.6015,16351.87,25324.0414,31863.9286,1428.6582,29485.371,9015.0749,23011.4095,21414.9195,,28268.5404,36847.1369,6736.77,22751.1799,18725.2922,41519.0849,7689.8634,14807.6076,3429.095,12351.2369,13487.9215,39704.6468,32196.9418,2913.3971,17001.4987,33642.6015,6431.1273,3526.2802,,,48688.0193,209.951,10434.0285,8476.3626,9135.3654,9147.1747,4856.9977,2679.8712,3342.0995,,7237.5118,,1872.6386,12961.7575,2863.6203,3186.5538,3572.3474,,4590.2021,8861.4211,2121.4582,,10121.5937,520.5957,17049.9258,,,947.4093,2335.3031,3316.5709,2022.9905,2545.7998,,6514.7128,,3716.0224,3699.26,4575.7099,8489.5057,5271.2478,5183.2425,,,6525.6195,2246.542,,4941.9636,13535.7111,,,5409.1341,11663.4927,,2688.6856,2223.2685,2920.7114,,3514.2401,3977.4932,9937.3255,,2373.766,,3966.8975,,989.5789,,,2239.6353,3091.5148,1468.9805,,755.1249,744.4191,6069.1995,8234.847,,10756.1007,,1811.0175,,3271.0417,3500.416,4763.3795,737.7317,,11.1541,1830.7713,2174.0846,,,5354.7372,5293.3673,1263.5831,312.2024,13652.6889,,19315.722,,,1091.2215,2470.9206,,2394.3983,,,,8482.5696,2256.3085,,327.419,,1408.6079,5534.2945,672.2483,3737.2884,,2609.1437,43.1655,,,,,1636.0812,,99.9393,1744.089
2007-12-31,511887.072,264330.4201,197060.872,724295.306,198480.3517,230731.3472,249754.2557,187274.6328,187274.6328,106315.7202,242169.1939,99551.3439,141240.8514,75406.9353,147611.7341,21954.7237,100155.3452,50324.0255,63793.6349,13894.6408,72082.428,331824.5502,,31443.753,14868.9367,38547.0612,40673.8675,12366.9832,39516.7468,,27664.5146,,22897.9462,67123.6589,30635.0571,5835.662,47045.8483,74176.0292,13056.4755,43789.7396,50408.8747,50305.501,4391.1254,13751.6363,24048.6548,29419.8521,31157.3471,1740.5289,30408.3169,9084.5957,23232.653,24460.1712,,28063.2123,39561.3928,6534.0368,32219.6574,17677.0019,43196.5721,7850.301,16053.9394,3816.0617,13633.6807,16611.6441,43227.6352,35772.9014,2885.4477,15904.2334,38194.874,6482.2259,4803.0856,,,51157.5706,210.6002,9506.2434,9143.8982,9067.482,11662.9815,5750.971,2814.8327,3919.8302,,6336.9876,,2004.1125,12291.1646,2885.977,3508.2613,3319.0544,,4761.5591,9461.5865,2275.9052,,11582.7497,498.8598,17148.4272,,,970.6808,3179.3623,3099.7523,1951.2776,2598.7773,,7320.6365,,4526.6935,3632.2655,4610.8855,8336.6471,4585.0533,5238.6049,,,6898.6991,2219.761,,5568.5531,16056.6238,,,5257.098,11482.6946,,2842.7263,3193.2623,3024.5245,,3675.9685,3896.5242,9295.4175,,2309.9913,,4317.1348,,1085.6389,1241.8283,,2449.4949,2999.8633,1500.6644,,881.2025,741.8267,7662.5882,7405.6585,,12976.996,358.889,1821.3534,,3386.574,3226.9306,5027.584,814.5231,,16.465,2148.3639,2066.766,,,6063.889,5214.9321,1292.7517,343.527,11679.1378,,20004.6579,,,1067.2679,2427.5381,,2552.5665,,,,9496.6602,2620.2293,,306.5677,,1373.0074,5561.467,660.6387,3790.5654,,2211.5615,42.7453,,,426.4076,,1684.9771,,93.5345,1698.7953
2008-01-31,472057.2422,222933.6166,175777.5377,598749.6274,173267.5802,199899.0852,182748.2779,177003.0333,177003.0333,91507.3752,223570.1791,81897.4653,128140.4825,62273.2115,128407.7645,21482.4204,74278.4938,43525.739,56178.8342,13580.8346,57792.0989,281688.5233,,27819.7349,14720.4196,32508.7739,36859.6404,10965.3101,34541.6333,,21428.5483,,19760.1748,53747.7481,27272.6159,5006.434,42774.7669,64987.5795,12118.0601,38668.2936,44500.7701,44632.9639,4186.1054,10927.0002,14438.8238,25416.4776,29943.38,1529.5718,28589.281,8128.6674,23448.3226,21382.56,,26293.4026,37843.8473,5328.596,28951.691,10990.7714,33328.7735,7360.075,14681.8355,3037.0537,12443.8197,18667.3301,33432.8752,31721.2561,2878.1276,14525.4575,35195.4467,6782.7345,3319.301,,,49581.174,191.8925,7814.9359,8049.9011,7083.305,8747.7611,5034.6339,2678.2119,3755.7353,,5926.4962,,1942.5423,10611.1614,4548.9113,3366.3801,3090.6404,,4274.8661,6782.3053,2243.4648,,9264.5685,375.0887,15986.1103,,,853.4053,2178.6127,2261.809,2054.2368,2502.4416,,6294.0841,12672.8,4220.4645,3448.7093,4511.8193,8229.6838,3820.3431,4696.1113,,,6534.7829,2099.925,,4955.834,13893.4082,,,6130.9707,8857.3501,,2912.0541,4258.9499,3129.887,,3071.3312,3598.5253,8544.033,,2279.19,,4672.754,,881.7126,1174.0779,,2285.0907,2984.01,1317.706,,856.911,731.644,7790.8948,6589.3548,,13285.4115,295.0315,1485.6635,,2977.2468,3555.8107,4547.4537,671.1637,,13.698,2283.6058,1801.1,,,3458.7261,5038.7179,1115.6334,320.7644,10306.5132,,18963.5992,,,1035.9211,2214.3976,,2105.6214,,,,9561.4256,2984.15,,294.1924,,1287.1823,4819.6335,614.249,3749.5714,,2048.3462,43.5701,,,375.7032,,1150.3327,,116.9526,1487.979
2008-02-29,465505.8792,225409.3652,179965.104,546008.4731,181724.637,204625.1428,186335.6767,195791.8598,195791.8598,89474.4643,236118.9749,98444.4964,129152.19,76462.9002,139310.788,29392.8141,86357.8099,47901.7488,63642.0101,13516.0895,63414.792,300910.4431,,30613.0821,15238.8103,30886.8624,44201.0098,12128.8263,40597.999,,26018.4265,,22992.8569,54358.2915,29725.659,5347.4781,45664.3836,62500.7966,14143.4282,42333.2732,55281.32,50847.1498,4718.8214,14134.0329,16685.3413,29098.7358,32727.7544,1766.8925,36735.5796,9050.2937,22219.9884,21806.475,,25526.9371,45647.7517,5087.5079,29873.4716,12821.975,32961.2543,7411.3259,16871.3817,3407.4721,13300.0673,21216.4152,37688.8728,38157.9832,2890.6696,17786.6354,36102.0249,7527.0434,4198.5821,,,57515.6448,199.5548,8027.1023,6830.4327,7362.8412,8946.1939,5492.8518,2953.113,4863.9579,,6068.5404,,1876.8473,11200.2761,5095.8394,4362.4903,4150.9186,,4477.1262,6693.7012,2032.1168,,9742.6615,366.225,15864.8156,,,848.6228,2540.8131,2746.4679,2193.9347,2611.0805,,6466.9037,11973.2771,3821.8847,3456.0339,4300.92,8857.9826,3741.4548,5120.324,,,7249.5247,1967.7225,,4904.8004,15212.5344,,,7504.6704,9089.4997,,3381.4292,4666.5308,3655.0656,,3717.2359,3929.9123,8964.8826,,2680.7813,,5051.0589,,846.8589,1239.0354,,2586.0186,3203.8211,1269.559,,1039.6193,744.0943,9171.1019,6955.1712,,13866.5784,314.7657,1505.8858,,3106.1227,4144.2093,4304.077,737.0972,,14.0013,2420.5704,1666.403,,,3777.57,7091.9637,1043.2305,385.0844,12553.1868,,23107.42,,,1010.4889,2324.196,,2299.7886,,,,11152.4707,3119.3206,,212.3977,,1245.9952,4906.6845,702.7282,3594.9764,,1954.4371,49.3802,,,371.1119,,1185.8483,,120.343,1699.6455
2008-03-31,452505.3127,215623.797,177265.4198,423997.8917,178145.0199,191705.3306,135317.3896,175345.0444,175345.0444,82116.131,208605.9471,95709.5919,119002.3988,66003.9812,136772.7523,29642.3035,95254.3249,44717.3461,60127.9388,12978.4795,72188.6131,299079.8123,,28338.8245,15186.3582,26256.7736,46191.1533,9315.4128,36954.6138,,27489.7927,,24280.5157,52288.0071,29502.1486,5864.4368,48925.9422,59121.3147,14683.7778,42191.1635,53682.0145,47306.1408,5391.7506,14631.3492,13245.132,26701.5653,30167.6814,1948.3221,34272.8019,8974.4177,24315.8334,19852.9422,,24263.0412,46363.2198,4128.0748,28270.4736,9517.1454,33593.3552,6961.2093,15848.6464,3092.7776,12509.624,19808.6373,32329.0557,40231.9834,2703.1198,18191.0756,33214.2208,7194.7883,3682.4198,,,57106.5138,200.6294,7168.4912,5815.3839,7609.8318,8969.8986,6230.1383,2213.1938,4970.525,,6791.8308,,1819.0356,12978.9914,4807.4216,4531.3608,4290.9288,,4941.5098,4884.1786,1912.5784,,8929.6607,348.9425,14634.65,,,840.2585,2164.6464,2222.4742,2054.6549,2487.911,,5556.0819,11500.1999,3577.0147,3739.4178,4465.7886,9185.6494,3209.2027,4544.2147,,,6949.5686,2048.661,,4763.7666,15587.01,,,7550.8139,9963.678,,3402.473,4056.9349,4032.4323,,3568.0191,3943.2766,9442.5216,,2407.963,,5411.1689,,679.9761,1305.7815,,2730.9066,3141.192,1146.0505,,1028.7426,776.3421,9511.3831,7061.0683,,12627.383,295.1686,1309.0556,,2960.3862,3597.3627,4029.7102,679.7473,,13.3648,1937.7741,1790.2289,,,3413.1549,7122.8637,964.3321,378.0104,11989.3937,,24650.4377,,,1040.1162,2426.2893,,2339.8282,,,,11520.0636,2562.002,,197.3948,,1034.2205,4880.1529,696.7215,3550.6178,,1592.4985,48.9704,,,358.3399,,1617.8485,,135.9195,1907.5861
2008-04-30,497927.0449,253059.1777,199672.7989,450138.421,201200.6689,228439.4364,143488.8009,212592.7127,212592.7127,93633.0484,243473.3761,114959.5333,132881.7794,78855.6372,154484.1569,32231.0646,103387.1418,52180.8797,68378.3762,13647.0679,76652.2525,312427.4452,,29771.3895,15147.424,26117.764,59494.8439,10288.0608,45828.9718,,27443.4516,,23152.9415,54436.1403,31154.4187,6892.3847,45768.39,66726.8355,15487.799,49502.1919,51552.5807,52961.1603,7265.0838,14504.986,13542.3608,28844.8357,35917.3248,2094.9782,36292.1433,7765.3382,21504.7826,22632.4485,,24021.9348,50393.838,3647.5552,34047.6785,11311.0579,34778.9467,7649.754,17315.5678,4088.8867,14949.6881,20091.4756,32307.7866,44847.2398,2715.1336,19288.9488,38288.379,8107.2683,3646.5245,,,60436.7458,203.2242,7580.1648,5993.7224,8096.3288,9169.0425,6571.4382,2114.7956,5571.0107,,7331.4171,,1857.7376,11120.5303,4690.0874,5173.9715,4403.5329,,5017.1125,6027.6856,1857.3593,,10515.3914,319.7426,15247.8438,,,885.1546,2146.5566,2330.9974,2058.7971,2594.6547,,6779.7713,13722.5363,3483.3437,3925.1392,4891.5796,8918.6689,3061.0613,4580.7077,,,8005.0391,2159.3788,,4495.7875,17143.0544,,,7529.7464,11772.7684,,3912.7617,4805.5109,4303.5201,,3576.8501,4274.876,10761.9501,,2680.2562,,5458.1414,,591.9603,1335.0181,,3232.3121,3194.1318,1122.2168,,1117.0903,825.3534,10197.5282,6021.0798,,14797.0509,315.7552,1330.1766,,3022.5113,3747.0614,4625.7923,619.0631,,11.9122,1811.5621,1705.7307,,,4391.9717,7337.9722,898.4494,417.922,12820.3615,,27792.89,,,1081.5905,2755.2563,,2553.003,,,,14468.4719,2757.4794,,187.1164,,1001.8416,5447.8709,796.8518,3706.9041,,1475.339,58.5154,,,387.3953,,1715.1156,,137.2737,1916.0883
2008-05-30,468980.7093,265007.1498,205080.5432,448299.7639,209241.819,226623.6023,153173.1059,223054.1246,223054.1246,,290797.46,123828.5312,143601.7836,77841.8383,162963.3855,31939.7558,,63157.114,75449.6342,13244.0886,,,,29192.6106,16442.8384,26869.1138,65100.7516,9430.8163,52803.0171,,,,,,35095.1802,8581.8917,54769.8353,64280.5386,15647.8348,50469.3303,,51832.6111,10850.0948,,,,39358.7995,2423.9055,42754.961,8531.3919,19714.4957,24672.8916,,25333.1943,51728.035,3422.5434,39662.8402,,,7235.2902,19015.0681,,16782.0882,20890.446,36381.2312,44720.9276,2585.6509,21914.5111,42533.2557,9112.0617,,,,67425.6243,207.9002,,6414.5447,7903.7489,,6818.9797,2127.0295,5901.4813,,7821.6528,,1630.2929,11038.7097,5443.84,5645.4535,4880.7533,,6570.5383,5669.942,1908.3198,,11544.6403,282.0097,15531.0677,,,944.2809,,2545.3895,2226.1993,2470.3625,,6270.7601,,2829.5944,4109.4525,5373.57,7994.3625,3857.2794,4024.7158,,,8331.7754,2252.5403,,5468.2387,17601.6014,,,,13355.4508,,4433.3938,4293.6793,4861.51,,3005.5487,4899.8074,12671.3852,,2789.1728,,6200.585,,699.2967,,,3958.0586,2822.6367,1110.0463,,1026.0659,872.928,10102.2817,6926.0224,,17831.0312,,1493.7524,,3037.5279,4020.9306,4958.8711,597.3535,,15.9499,2298.2498,1754.7525,,,,7660.3905,,543.0603,14259.7598,,29597.4352,,,1137.1228,3135.0338,,2685.8186,,,,15162.6576,2449.7064,,199.3428,,1032.6333,5852.6784,682.9185,3750.9764,,1800.9509,69.7205,,,,,1767.6159,1074.2396,328.7357,
2008-06-30,465651.9818,255660.6919,205039.1754,380261.3923,204728.2244,218409.1655,119250.8283,224698.9684,224698.9684,70737.722,286556.2946,118846.7334,145591.5398,76871.6647,149377.136,32577.9053,123167.2912,53920.6188,73750.7247,12924.6903,84029.6948,344156.0016,,25442.3575,16017.8424,21763.7708,55966.589,8099.9423,53539.316,,24431.1599,,25939.5532,40489.8032,35034.3243,9357.7167,53840.139,57737.9569,15345.5168,48086.3864,48087.1568,49160.6566,11720.8754,16966.3993,9202.7845,38007.9136,39337.1907,2834.2217,44459.7836,7553.0865,16635.3047,23537.9088,,24304.4096,53610.8391,2722.8846,40754.4484,10287.2008,39411.8339,6459.8418,19026.9202,3094.9293,17317.6684,18477.5053,36721.0442,46368.8568,2375.4082,21409.9494,40714.0156,8960.2589,1879.2599,,,68743.5076,215.8979,7224.9098,4958.2316,6852.1769,6543.4666,7379.9871,1849.9394,6634.1466,,6677.7751,,1732.57,9219.6152,5251.3173,5772.2152,4664.2287,,7286.717,5484.8539,2022.732,,9829.6315,232.1689,14190.8443,,,861.9056,1385.0242,2286.4294,2184.1393,2280.3075,,5786.7833,13725.098,2842.9183,4006.7358,5594.3918,7819.6408,3374.2208,3170.3959,,,8596.5899,2383.1113,,5575.6336,18627.4907,,,5836.5511,11308.3057,,4967.4658,4729.7204,5579.6174,,2366.1088,4832.3752,13690.5151,,3028.1457,,7080.1071,,494.2841,1606.9221,,4489.1571,2713.0953,1176.3339,,987.31,881.0026,10068.4845,6472.4345,,20537.8534,304.9074,1136.4921,,2961.855,4288.1915,4193.8625,524.6891,,14.7498,1658.22,1413.9136,,,2121.1519,7628.405,720.1165,573.2303,12550.2054,,35644.4555,,,1110.6643,3976.6205,,2248.8328,,,,16280.8779,2630.627,,174.5614,,854.9751,5417.3068,639.4941,3291.3726,,1376.3474,67.2305,,,350.5841,,1887.8548,879.1779,319.6376,1661.9139
2008-07-31,424967.5354,222657.3766,174902.7809,388786.1602,184877.9031,194096.9209,132145.1303,199600.6295,199600.6295,75522.0116,227059.2018,104804.3402,124046.4486,67213.0473,135760.9746,25012.1159,111164.7964,50355.0388,64698.0818,13016.572,69479.9834,279818.7403,,20996.9666,16235.1027,17657.2992,57671.4425,8436.7638,42206.2755,,24088.5663,,23205.3631,50149.5004,27109.0021,7106.7483,51389.308,56111.3443,15592.4451,41152.5363,40180.4982,43642.173,9658.0554,13460.2025,11306.3661,30006.8954,35895.1749,2488.4923,34865.7986,6236.2402,17921.5624,20767.212,,24185.8681,42336.3226,2126.5219,32748.2453,9503.3326,31726.4706,6622.5077,14741.5019,3124.4108,12757.1346,15398.2536,35021.9791,37418.6667,2414.787,20354.4283,37561.0404,6779.2286,2790.0054,,,54052.264,198.6097,7665.7328,4610.0134,7630.9973,7475.3326,5984.0797,1432.0495,4548.5258,,6739.0879,,1695.4215,11184.4274,4986.4518,4317.3552,4175.3879,,6041.3136,8058.7731,1945.3841,,9467.6765,226.6083,13696.7877,,,943.5515,1746.9297,2080.3026,2092.1009,2334.8458,,6831.761,12788.5769,3066.1927,3626.5334,4316.0629,6940.4762,3025.0395,2978.1428,,,6474.8868,2229.6332,,6347.8522,15147.0661,,,5732.6259,11557.4586,,4227.7689,5355.6405,4388.949,,2340.9935,4045.1237,11310.082,,2695.0582,,6091.9461,,428.8089,1595.3852,,3964.2455,2233.1188,1248.9346,,821.2982,925.5219,7531.7534,6161.6197,,13596.2527,316.3056,1007.5189,,2525.9981,3368.0061,4021.7936,481.4078,,14.8599,1365.3395,1546.7962,,,2735.1707,6750.8328,763.6477,481.6727,11526.8748,,28771.827,,,1108.8805,2618.27,,2221.202,,,,12461.0251,2966.0457,,166.2322,,942.0561,4738.7223,640.3117,3283.7063,,1490.2595,53.5302,,,344.2091,,1460.6104,690.8312,255.5757,1316.3585
2008-08-29,415572.1744,217273.2596,177341.9743,337593.9883,170210.9878,180118.9555,120677.0481,188045.4689,188045.4689,,211237.4385,98292.2348,125399.0747,69026.5104,130362.1874,25979.9576,,53382.0156,64843.2958,12857.4146,,,,21927.248,15543.0757,18185.0385,54523.5269,7689.4467,46071.6434,,,,,,28918.8623,7558.8019,49230.235,54471.7172,15643.4499,37894.2701,,45322.3894,8490.2941,,,,36827.598,2758.4228,37188.8074,6119.0304,15923.0388,19141.3928,,22991.511,45085.6888,2557.93,34065.91,,,6428.6456,14407.5445,,12387.5628,16669.6704,31799.193,38254.5285,2481.5307,18485.7223,37464.7871,6530.9881,,,,56243.404,166.0011,,4300.5645,6209.953,,4978.2237,1587.424,4592.9672,,5882.1014,,1606.9824,8861.6601,4869.841,4614.1188,3469.1894,,5757.5515,7027.2739,1971.9174,,9036.7711,125.7791,13700.3993,,,820.7145,,1874.8726,2060.6881,1960.8607,,5913.5803,,3044.3491,2922.8941,4003.6333,5523.802,2903.6056,2967.7579,,,5977.8355,2246.3159,,5714.4762,14954.8364,,,,9648.8432,,4619.4173,4326.4497,4451.5895,,2355.1036,3854.6295,10866.252,,2822.6171,,6052.6427,,424.0767,,,4073.0115,2097.4891,1472.3938,,902.8166,987.193,7199.8351,6402.0904,,12403.6184,,932.6855,,2238.5689,3099.0607,3848.3322,502.5745,,14.1149,1200.8097,1361.7035,,,,7127.7438,,428.0694,9539.1789,,28031.5465,,,1060.4228,2625.1805,,2111.81,,,,13167.9849,2710.3887,,158.7462,,884.5649,5094.6419,570.0863,3080.4068,,1195.1612,61.8354,,,,,1460.4391,794.4247,283.5504,
2008-09-30,403366.2675,178189.9367,169452.804,325675.5419,141970.5886,154662.644,122200.0867,131729.3015,131729.3015,60071.3845,178851.4593,75208.7068,111325.6844,50912.1179,104791.2433,22257.8721,70720.5659,38787.9556,57563.1324,11250.7835,50356.6262,182572.0849,,19035.7106,13798.9933,15851.7453,47359.4857,6301.4535,37251.4991,,21148.4583,,13835.687,46889.7164,22725.6441,6255.7253,37453.0827,54217.214,13597.7248,35890.8583,25831.338,37872.74,6638.9125,7948.1908,10277.0382,20295.585,28033.3383,2331.1924,27739.857,5254.7787,14729.3919,12325.6025,,22209.6245,40292.1589,2273.8687,26703.5612,6896.081,18702.0872,4846.5525,12415.6747,2000.0151,9600.2317,13577.1723,28130.3267,34876.5714,2162.4958,12862.11,35416.3872,4799.7724,2760.8476,,,48078.4301,135.8488,6471.8483,3034.5731,6085.3641,7324.5023,3426.4133,1434.6344,3735.1448,,4348.5305,,1352.4492,8003.9706,3571.6446,4063.3156,2589.3711,,4955.4306,6258.4981,1597.1291,,6648.4291,76.1418,12181.9633,,,723.3652,1738.8955,2027.8989,1990.2667,1890.232,,4688.1553,8998.7226,3911.3712,2507.6106,3246.4992,5190.2448,2634.9219,2502.9166,,,4228.9022,2255.2234,,5419.2961,12214.4812,,,3147.7806,6732.9794,,3676.5045,1799.137,3135.8488,,2357.8441,3436.6576,9198.8413,,2244.4248,,4666.5357,,497.6192,1399.6595,,3015.8229,2053.6697,1531.8999,,658.9566,1065.4126,6649.223,5263.8176,,8406.4695,327.7295,593.7723,,1899.6533,2361.9773,3215.7003,464.1762,,14.1695,733.9238,1264.0648,,,1987.9228,6043.1627,538.0479,388.4293,5916.2719,,20768.8277,3.633,,1061.3146,2216.6671,,1642.4204,,,,10480.8512,1805.4175,,159.5517,,723.7092,3923.4055,431.9608,2697.2383,,518.3371,42.3303,,,335.3621,,814.3689,700.8685,261.5011,1061.0829
2008-10-31,384979.4971,169501.3955,153263.5691,261732.8342,129144.4812,153409.5906,79897.7689,99995.5778,99995.5778,43774.8545,107234.6927,62232.3693,77537.4248,36310.7991,94444.0595,20133.0987,48746.0596,22544.7305,45380.5021,10652.6627,32318.381,116457.2154,,12831.1189,12951.9613,10766.631,33661.9227,1714.8569,27404.0221,,21286.686,,11142.9523,28940.7473,16537.1106,3330.0848,25386.3842,43090.422,10228.7978,23054.6555,18665.9849,30901.9015,5481.3759,3432.8129,8157.3333,10812.6921,19754.1782,1794.1991,19440.2125,4024.879,10714.9126,9539.9325,,17162.3128,35723.947,1333.433,19588.4676,4985.5199,23001.488,4568.015,8126.375,1283.1455,8951.6717,7581.7647,20531.5402,27566.1433,2389.4244,4568.7321,25613.384,4539.1137,2099.0232,,,38248.6957,119.3709,5401.2989,2165.4375,4340.4933,5506.1438,2182.5521,973.7854,2901.0934,,3034.2396,,846.8731,7056.6489,2515.6948,3361.3116,1489.4367,,3348.6044,3722.4586,1276.1062,,4459.6257,74.0953,11227.2812,,,566.4506,1305.2034,1392.6507,1524.8848,1878.9391,,3180.1828,,3145.9266,1110.0963,2406.912,4989.3938,1684.7069,1200.8736,,,3038.9924,2040.633,,3580.0427,9643.6128,,,2643.4317,3120.6172,,2912.2526,1332.4288,2078.5571,,1272.5986,2948.6164,6187.6476,,1739.882,,3260.5684,,300.0745,,,2200.3729,1974.1975,1533.4231,,307.5725,1149.5646,6558.2691,2963.5078,,5750.2523,,456.2293,,1347.3912,1250.2189,2520.2067,297.5339,,8.9363,341.9809,803.5772,,,1343.478,4464.1149,299.9723,222.3289,3960.731,,12764.57,3.633,,1012.8568,1547.6254,,1189.7983,,,,12229.3261,725.442,,97.41,,501.3825,3327.9056,391.5643,1404.0678,,403.9105,32.7801,,,,,603.5254,470.7439,108.2489,994.8809
