Date,FCX US Equity,GMEXICOB MM Equity,3993 HK Equity,NEM US Equity,ABX CN Equity,2899 HK Equity,FRES LN Equity,FNV CN Equity,ANTO LN Equity,G CN Equity,NCM AU Equity,AEM CN Equity,FM CN Equity,WPM CN Equity,600547 CH Equity,PE&OLES* MM Equity,PLZL RM Equity,358 HK Equity,RRS LN Equity,TRQ CN Equity,RGLD US Equity,600489 CH Equity,LUN CN Equity,K CN Equity,BUENAVC1 PE Equity,POLY LN Equity,EVN AU Equity,ANG SJ Equity,KL CN Equity,GFI SJ Equity,NST AU Equity,VED LN Equity,YRI CN Equity,BTO CN Equity,VOLCABC1 PE Equity,1818 HK Equity,IMG CN Equity,CEY LN Equity,IGO AU Equity,000587 CH Equity,601069 CH Equity,AGI CN Equity,SGL SJ Equity,OZL AU Equity,DGC CN Equity,HBM CN Equity,002102 CH Equity,002155 CH Equity,KOZAL TI Equity,EDV CN Equity,RRL AU Equity,CG CN Equity,MNG MC Equity,002237 CH Equity,002716 CH Equity,THO CN Equity,SBM AU Equity,OGC CN Equity,CDE US Equity,MINSURI1 PE Equity,HOC LN Equity,HL US Equity,ANTM IJ Equity,OR CN Equity,NG CN Equity,600988 CH Equity,MFRISCOA MM Equity,NGD CN Equity,IMP SJ Equity,PVG CN Equity,SSRM CN Equity,860 HK Equity,SAR AU Equity,246 HK Equity,SFR AU Equity,2303 HK Equity,SMF CN Equity,HAR SJ Equity,TXG CN Equity,SSL CN Equity,ACA LN Equity,ELD CN Equity,RSG AU Equity,GUY CN Equity,HGM LN Equity,SOLG LN Equity,SEA CN Equity,NVO CN Equity,TMR CN Equity,GOR AU Equity,ZIM AU Equity,PSAB IJ Equity,PX PM Equity,PDL CN Equity,ASR CN Equity,600311 CH Equity,SVM CN Equity,ATYM LN Equity,DCN AU Equity,NCZ AU Equity,GSV CN Equity,WGX AU Equity,PG CN Equity,PODERC1 PE Equity,TGZ CN Equity,MLX AU Equity,CS CN Equity,EDR CN Equity,PRU AU Equity,000409 CH Equity,ROXG CN Equity,AR CN Equity,AVZ AU Equity,POG LN Equity,ASO CN Equity,AT PM Equity,TKO CN Equity,AGB CN Equity,GSC CN Equity,EUR FP Equity,GDRZF US Equity,AMI AU Equity,3788 HK Equity,TBR AU Equity,LMI LN Equity,BGM CN Equity,BRIO CN Equity,PAF LN Equity,APX PM Equity,RMS AU Equity,AKG CN Equity,PNR AU Equity,KOR CN Equity,WDO CN Equity,NGQ CN Equity,SLR AU Equity,661 HK Equity,HRT CN Equity,LC PM Equity,GCY AU Equity,3330 HK Equity,HUM LN Equity,WAF AU Equity,ML CN Equity,NUAG CN Equity,CDV AU Equity,VIT CN Equity,DR0 GR Equity,MAX CN Equity,3939 HK Equity,RIOZ ZH Equity,MYA CN Equity,AOT CN Equity,LUM CN Equity,RND AU Equity,ITH CN Equity,CGP CN Equity,LNZL RM Equity,BSX CN Equity,NUS CN Equity,CTGO US Equity,PGM CN Equity,CGH LN Equity,513 HK Equity,MTL LN Equity,TLG AU Equity,TNG AU Equity,ALK AU Equity,CLA AU Equity,DRD SJ Equity,MGG CN Equity,GBU CN Equity,NHK CN Equity,KNT CN Equity,YOJ AU Equity,OKU AU Equity,WILR SP Equity,RUP CN Equity,ARV AU Equity,EGS AU Equity,621 HK Equity,DRM AU Equity,BRZL RM Equity,BTR CN Equity,RZZ CN Equity,BGS AU Equity,JAG CN Equity,MML AU Equity,ALO CN Equity,HZM LN Equity,CNMC SP Equity,PEX AU Equity,MRZ CN Equity,TBP CN Equity,R CN Equity,NM CN Equity,BDR AU Equity,EUR AU Equity,VGZ CN Equity,BBX AU Equity
2007-02-28,23.4614,1.00422,,38.9298,26.10207,0.25568,,,7.63696,23.50318,15.41924,35.28688,10.77802,9.10616,0.7609,7.09032,42.64452,0.8819,20.95135,6.75123,29.2089,0.49338,10.68075,13.39947,12.4104,,0.76215,38.00381,3.40542,12.72028,0.06394,16.49992,12.7454,,0.48158,0.4417,7.60832,0.61765,3.01102,0.22767,,7.34215,,15.4194,3.16104,18.0395,0.20475,,,65.037,0.61273,8.95572,49.59814,,,,2.25248,,45.1,0.74449,5.89664,7.4673,0.12499,,14.9062,0.21995,,7.47544,23.0527,,33.78044,0.31365,0.2995,,0.37089,,1.95291,12.34211,4.27168,,,5.71014,0.97335,9.07305,2.14812,0.35186,16.06151,,,0.16981,7.94862,0.00103,0.04273,3073.38197,4.61906,0.26936,4.84181,6.75141,,,5.00431,0.29149,1.79411,1.01828,,0.45597,1.70867,4.57924,0.34833,0.41834,0.74327,,,6.99558,,0.17707,2.71679,0.43571,3.65656,0.85287,4.46,,,0.61542,360.0241,2.22127,,,0.12352,0.31367,2.68261,0.06102,,1.53299,0.84814,,0.05377,0.23921,0.00482,,0.80907,,,11.9607,2.51175,,0.93977,,,,,,0.41435,1.07407,0.25406,2.11812,0.67493,,0.4528,3.03706,,4.73607,,0.01074,0.45578,,0.28652,0.18376,8836.8,0.53804,,4.16916,1.92226,,,,0.0995,0.38445,,5.83448,0.01633,,,,,0.9728,498.22769,0.69315,4.69885,0.40703,,,0.95585,,,,,,4.17583,0.3156
2007-03-30,27.0494,1.06592,,36.3295,24.98926,0.28006,,,8.55248,21.07709,16.7104,31.76043,12.37955,8.66335,0.65059,8.41669,,0.93496,22.31642,7.80598,26.5616,0.48012,10.93363,13.1857,13.50991,,0.75392,39.26068,2.72858,13.60548,0.06265,17.732,12.49528,,0.53286,0.42138,7.04208,0.66882,3.50971,0.33131,,5.92104,,15.56266,3.64172,16.55092,0.21068,,,69.88971,0.62293,8.04725,53.95741,,,,2.18878,,41.1,0.78616,5.39915,8.7976,0.16298,,15.28528,0.36814,,8.28059,25.69971,,34.8565,0.33776,0.26822,,0.32905,,1.56032,12.8298,4.76892,,,5.60434,0.96492,8.43666,2.40118,0.36294,14.52354,,,0.22256,8.55403,0.00103,0.04774,2928.5987,5.11803,0.32035,4.66201,7.07044,,,5.20246,0.27186,1.86422,1.02882,,0.54504,1.80352,4.48279,0.3777,0.55684,0.80638,,,6.9346,,0.27661,2.61857,0.5029,4.39608,0.8246,6.71,,,0.56735,383.75123,2.12434,,,0.10363,0.38666,3.68508,0.06268,,1.47175,0.86079,,0.07422,0.19002,0.0052,,0.71055,,,16.64788,2.99142,,0.75436,,,,,,0.69366,0.95378,0.2488,2.04027,0.58961,,0.43354,3.03494,,4.76892,,0.01038,0.58882,,0.29433,0.19278,10860.7,0.49487,,3.72843,3.2403,,,,0.13738,0.51158,3.28306,6.22398,0.01874,,,,,1.0469,462.20898,0.74051,4.76892,0.43311,,,0.93636,,,,,,3.97034,0.4033
2007-04-30,27.569,1.22995,0.37509,36.0786,24.61079,0.28287,,,9.02529,21.35278,16.77354,31.63485,12.94644,10.18635,0.8258,9.00531,38.24463,1.10588,22.50024,8.28007,25.9377,0.68781,12.06028,12.72428,14.81644,,0.74424,39.6156,5.20975,13.46757,0.07025,18.72892,12.05416,,0.78698,0.40362,7.40804,0.72961,5.3505,0.44664,,5.59596,,17.56041,5.10204,17.66065,0.25782,,,79.22343,0.69949,8.82439,55.4547,,,,2.61093,,40.9,0.91847,5.83439,8.5548,0.21543,,12.84119,0.28052,,7.41376,26.96226,,36.38252,0.29459,0.34421,,0.31292,,1.68648,14.88819,4.91862,,,5.55993,1.02652,8.12714,2.30959,0.344,16.2272,,,0.30877,14.37054,0.00104,0.0555,3901.81454,4.97184,0.57011,4.75289,7.03743,,,4.65033,0.27506,2.0047,1.01638,,0.67323,2.17627,5.0298,0.40001,0.69608,0.97526,,,7.24332,,0.36377,3.16959,0.58696,4.38866,0.85825,6.84,,,0.66568,389.02887,3.07025,,,0.12195,0.43005,3.47661,0.08044,,1.34882,1.90949,,0.07671,0.19866,0.00545,,0.6499,,,16.25429,2.55554,,0.76756,,,,,,1.30937,1.79276,0.33141,2.23881,0.55987,,0.39349,3.35122,,5.00805,,0.01608,0.66285,,0.29498,0.2309,14312.12,0.59216,,3.53079,2.69425,,,,0.1371,0.46503,3.85206,7.09983,0.01836,,,,,1.09922,628.03937,0.71639,5.7793,0.41025,,,1.03667,,,,,,4.71187,0.4965
2007-05-31,32.3062,1.38172,0.36605,35.1961,25.54329,0.25376,,,9.29978,21.11791,15.76005,32.62855,14.97473,10.44744,0.74934,9.00404,32.31766,1.2772,21.54203,9.39128,23.8241,0.63237,11.95795,12.72204,14.79731,,0.52048,36.1324,7.15578,12.48578,0.07536,19.95713,11.51414,,0.88756,0.38872,6.6441,0.73802,5.77606,0.6086,,5.64342,,18.76414,5.31726,21.65261,0.2512,,,83.60751,0.72796,9.30412,49.31066,,,,2.1047,,36.1,0.87112,5.02885,7.7683,0.19894,,14.15894,0.28491,,7.00869,25.1661,,37.84693,0.46673,0.32987,,0.33351,,1.46348,13.48099,4.76591,,,5.46738,1.00904,8.67209,1.77814,0.31558,15.5406,,,0.36808,11.97561,0.00107,0.06831,4411.34457,5.65502,0.59138,4.98103,8.58945,,,4.09264,0.28127,2.00916,0.97679,,0.58193,2.34558,5.13036,0.60821,0.9383,0.93916,,,5.63952,,0.39567,3.53238,0.65414,3.91552,0.76898,5.43,0.95886,,0.66128,461.12157,2.28951,,,0.13845,1.42538,3.92487,0.0799,,1.26894,2.08737,,0.16135,0.15812,0.00506,,0.60117,,,16.07326,2.38295,,0.61676,,,,,,1.49519,1.3022,0.36803,2.44322,0.58873,,0.3738,3.79658,,5.59493,,0.01563,0.67516,,0.36093,0.29492,14217.52,0.6364,,3.87814,,,,4.37298,0.12512,0.61676,3.8266,7.51741,0.03509,,,,,0.94636,621.67281,0.70439,6.16765,0.4206,,0.23609,0.9637,,,,,,5.29857,0.34461
2007-06-29,33.9974,1.42352,0.45405,33.8763,25.67706,0.283,,,10.38613,20.94541,16.83432,32.73621,16.02742,10.84619,1.16202,9.04848,,1.34108,20.0489,9.48979,21.0207,0.71252,11.89291,11.13967,16.99152,,0.42859,33.35644,8.13526,11.44037,0.07149,21.9352,9.63448,,1.01321,0.39953,7.04406,0.78996,5.14775,0.34527,,4.8157,,20.83197,5.56027,19.68713,0.26659,,,82.90469,0.71462,8.72168,52.27697,,,,2.14267,3.15093,35.9,0.90771,5.47818,8.2926,0.17925,,13.72525,0.24398,,6.44614,25.16862,,34.53963,0.46085,0.34338,,0.2761,,1.34755,13.13491,4.71209,,,5.63107,1.0634,9.59382,1.71098,0.31002,20.4222,,,0.37854,11.09262,0.00105,0.06154,3778.24457,5.54404,0.43411,4.94385,8.25957,,,3.01574,0.31406,2.18641,1.14206,,0.6878,2.59165,4.52361,0.96744,0.96187,0.89059,,,5.60876,,0.348,3.72255,0.5843,3.66601,0.71346,5.57,1.14764,,0.69708,473.72599,2.40317,,,0.12347,1.36028,3.1948,0.11094,,1.234,1.87118,,0.17651,0.12709,0.00507,,0.66352,,,11.30902,2.19583,,0.67854,,,,,,2.14871,1.02785,0.3015,2.50642,0.56545,,0.33927,3.82142,,6.06174,,0.01907,0.8831,,0.82994,0.35385,14817.44,0.55378,,4.49534,,,,4.27244,0.16925,0.65027,3.64023,7.85787,0.02889,,,,,0.82353,600.07659,0.94846,5.27754,0.42149,,0.23918,0.88936,,,,,,4.37282,0.42505
2007-07-31,38.7115,1.64953,0.504,36.2093,28.96294,0.37487,,,12.50101,22.39631,18.53236,38.30456,17.57507,12.5521,1.47816,10.00349,33.35262,1.53125,21.22123,9.65195,21.8831,1.03569,12.62599,12.37356,18.346,,0.45154,37.51543,7.88691,12.24261,0.0725,24.79531,9.59198,,1.05198,0.45044,7.53888,0.98274,4.54944,0.45505,,5.85041,,22.23753,6.50376,23.05565,0.33886,,,94.84752,0.89383,5.78761,51.95289,,,,2.23087,3.23212,39.1,1.02375,6.06941,7.6226,0.18863,,13.65386,0.26912,,6.74812,24.40312,,34.44549,0.68218,0.31764,,0.26943,,1.62728,12.83539,5.07519,,,4.36478,1.07058,10.24436,1.45532,0.22319,29.27632,,,0.31868,13.1837,0.00102,0.0662,3587.62624,5.22125,0.71047,5.67607,9.75001,,,1.8797,0.30893,1.8797,1.01959,,0.73093,2.92293,4.94361,1.01104,0.90168,0.95865,,,6.08824,,0.33831,4.78383,0.67669,3.67481,0.76002,5.1,1.04774,,1.02197,421.55112,2.34962,,0.10288,0.1148,1.52403,3.24248,0.15773,,1.45853,2.00603,,0.22487,0.12218,0.0048,,0.62523,,,9.3985,2.25564,,0.65789,,,,,,1.95489,1.10432,0.39984,2.52501,0.75188,,0.39944,2.90782,,6.23322,,0.02381,0.86566,,0.58737,0.33194,12710.24,0.49758,,3.94737,,,,4.39188,0.20073,0.48872,3.37931,7.68221,0.03079,,,,,0.85717,606.561,1.05625,5.73308,0.4174,,0.29828,0.91437,,,,,,4.60526,0.35784
2007-08-31,36.0094,1.48162,0.45047,36.6516,28.62358,0.42444,,,12.08386,20.79547,17.36352,40.16106,14.2316,10.40833,2.02939,10.13513,33.51095,1.84421,22.15259,7.49176,24.6141,1.65013,11.2569,11.68556,17.76927,,0.38794,34.49407,0.99418,11.39255,0.05803,24.20093,9.57733,,0.8288,0.38452,6.07506,0.85636,4.16111,0.51672,,4.97658,,18.80906,5.69776,21.25492,0.42507,3.12474,,76.60947,0.56843,7.37662,57.07507,,,,2.015,2.52674,34.2,0.90083,5.42512,7.2828,0.15418,,12.78733,0.46455,,5.65984,24.36454,,29.42738,0.62011,0.26213,,0.23715,,1.39249,8.27801,3.39143,0.69532,,4.72966,0.99975,8.72203,1.36534,0.21101,23.41676,,,0.21256,12.16941,0.001,0.06443,2747.34585,5.25739,0.89529,5.20758,11.01459,,,1.706,0.25786,1.75389,0.95228,,0.48021,2.55973,3.46037,0.8647,1.13426,0.76792,,,5.77737,,0.29737,3.84907,0.50246,3.14752,0.72627,4.22,1.02013,,1.03106,370.68654,1.84869,,0.07368,0.10313,1.28553,2.7683,0.09861,,1.14942,1.58118,,0.1475,0.13269,0.00413,,0.57442,,,7.58438,1.41259,,0.62571,,,,,,1.37467,0.80768,0.45825,2.0513,0.54039,,0.42662,2.28877,,5.27854,,0.02498,0.70783,,0.45528,0.23455,9956.42,0.4066,,3.10959,,,,3.0222,0.16611,0.45506,2.36124,6.6919,0.02363,,,,,0.45519,524.21007,0.846,4.92984,0.40332,,0.2157,0.67331,,,,,,4.30413,0.19903
2007-09-28,43.2055,1.70076,0.5182,38.8858,35.27587,0.74812,,,13.14125,26.86941,23.37983,44.43254,18.38757,12.7299,3.10851,12.76982,,2.58386,31.24192,8.65046,29.0386,2.16983,12.52247,14.23366,22.68765,,0.51039,41.9546,0.99373,13.44732,0.07478,28.19634,10.20331,,0.88781,0.82754,7.9163,1.03982,5.11818,0.58104,,5.85805,,24.14478,7.68072,24.26227,0.37802,3.51295,,88.69224,0.70918,7.9266,59.06012,,,,2.73386,3.21301,37.9,0.92764,6.39408,8.6908,0.19578,,14.93096,0.36703,,6.1747,29.66322,,36.86747,0.56837,0.29745,,0.1817,,1.57236,10.9695,4.01606,0.72852,,5.90298,1.51307,9.93976,1.37818,0.17284,30.18072,,,0.20866,12.15338,0.00103,0.09007,3033.94641,5.63749,0.98586,6.09253,9.77108,,,1.80723,0.32295,2.3494,1.05772,,0.68876,3.00201,3.30321,1.31223,1.3731,0.81325,7.47906,0.12226,7.90945,,0.35171,5.22088,0.62249,4.11647,0.98164,4.38,1.07182,,1.50586,439.94411,1.75703,,0.09676,0.12674,1.57636,2.96185,0.10703,,1.65549,1.92371,,0.16738,0.16413,0.00669,,0.80374,,,12.56482,2.05823,,0.77309,,,,,,2.00803,,0.59895,2.37154,0.73293,,0.47189,3.04359,,5.49067,,0.0222,0.70108,,0.50526,0.26336,11564.2,0.61709,,2.53012,3.76053,,,2.7336,0.20485,0.44177,2.56291,8.0558,0.02299,,,,,0.56743,768.54605,1.19062,6.0241,0.4081,,0.21146,0.72283,,,,0.31604,,4.65863,0.18506
2007-10-31,48.6032,2.14001,0.60812,44.2497,38.87767,0.82536,,,14.70617,30.80392,28.28769,50.97924,20.08365,15.38463,2.9433,18.15492,38.22489,2.77958,32.96275,9.1175,31.399,1.95502,13.22039,18.75706,27.36439,,0.70044,41.14588,3.14547,13.32296,0.0907,31.13417,12.96293,,0.93624,1.01695,7.94377,1.12404,6.03792,0.42934,,7.11894,,27.32813,9.53584,26.90613,0.34851,2.93769,,92.88038,0.68961,11.12556,56.63358,,,,3.57319,3.05655,39.5,0.93079,8.04456,9.3414,0.23695,,17.15566,,,6.48353,31.73718,,42.56394,0.6509,0.43272,,0.40372,,1.27975,10.40648,3.94695,0.79729,,6.64169,1.64948,10.26208,1.69047,0.14502,35.6173,,,0.20965,13.24086,0.00104,0.12665,3214.17478,6.51544,0.80386,8.54046,14.62205,,,3.36807,0.35118,2.73655,1.08294,,0.84669,3.35754,4.41006,1.2903,1.0251,1.13672,7.38159,0.14029,9.14577,,0.35701,5.92569,0.66309,3.61015,0.98041,5.25,1.30594,,1.57454,422.07992,2.36817,,0.12606,0.1284,1.68981,4.58899,0.10296,,1.5313,1.95395,,0.13418,0.16791,0.00652,,0.70052,,,15.57731,2.15767,,0.97884,,,,,,2.68393,1.07883,0.58154,2.27735,0.77887,,0.45258,3.51134,,,,0.02321,0.86334,,0.50274,0.31209,9201,0.68018,,2.68393,3.30674,,,3.2666,0.19823,0.5457,2.6798,7.45661,0.02499,,,,,0.54379,1091.20774,1.11474,10.94622,0.36383,,0.25851,0.74751,,,,0.35725,,7.10452,0.28595
2007-11-30,40.8593,1.68451,0.52534,43.1978,35.55419,0.69805,,13.30089,13.27262,28.44091,28.11302,43.00966,17.80833,13.70738,2.21171,18.18445,36.02337,2.11104,32.51906,7.42142,25.5173,1.33023,9.59737,16.4118,25.78622,,0.60445,43.93606,2.68397,12.59898,0.07729,32.27975,11.18918,,0.70938,0.8241,7.84034,1.02326,6.36675,0.45311,,4.68717,,24.38966,10.57942,20.15663,0.31806,2.02948,,82.69647,0.5658,8.87727,55.3015,,,,3.54439,2.24265,41.7,0.81185,7.48759,11.3903,0.32268,,8.77836,0.29848,,5.79421,29.58746,,35.96404,0.43195,0.35254,,0.32467,,0.93287,9.91931,3.1968,,,5.58652,1.4497,8.19181,2.19992,0.45123,25.34466,,,0.20906,11.01859,0.00101,0.1242,2156.27988,4.41016,0.95702,7.00957,14.16776,,,1.67832,0.31778,2.83716,1.05738,,0.74258,2.70729,3.87612,1.33467,1.13213,1.06394,3.31126,0.12992,9.05426,,0.29565,4.67532,0.4995,3.01698,0.81297,4.79,1.00708,,1.7668,395.11574,1.8981,,0.0992,0.15246,1.07889,3.94605,0.17079,,1.26933,1.63641,0.33569,0.14641,0.16484,0.00941,,0.51966,,,16.98302,1.54845,,0.72927,,,,,,1.68831,1.20108,0.69671,1.57613,0.57942,,0.32468,3.16108,,4.87359,1.22463,0.02154,0.62577,,0.37792,0.27141,8127.28,0.62805,,1.34865,3.03951,,,2.80408,0.18354,0.46953,2.70932,6.58522,0.02379,,,,,0.57053,806.99909,1.14083,8.69131,0.32931,,0.21015,0.65118,,,,0.3237,,5.06494,
2007-12-31,42.3089,1.50941,0.42981,42.5358,37.20962,0.7462,,13.38956,12.00705,30.06437,27.35436,49.25954,16.10619,15.49529,2.79273,15.98079,38.63917,1.95811,33.77668,7.26678,27.1165,1.81151,9.44571,17.61533,26.06216,,0.50515,37.77297,2.26069,10.74836,0.06784,27.71351,11.25747,2.3711,0.59404,0.87371,7.49728,0.9734,6.89849,0.53195,,5.18395,,21.43315,12.2692,18.46421,0.43517,2.57608,,82.19413,0.50536,11.12556,54.13545,,,,3.51751,2.54457,49.4,0.77536,7.09818,9.0792,0.30582,,7.38837,0.34398,,5.1458,29.39214,,36.37373,0.42583,0.3072,,0.266,,0.99126,9.49534,3.87439,,,5.63266,1.43462,7.3151,2.06722,0.4248,29.55302,,,0.19259,11.73412,,0.12436,1468.01116,4.93467,1.25625,8.31121,12.75796,,,1.59419,0.29832,2.42155,1.1461,,0.64483,2.83523,3.83412,1.16973,,1.01402,3.32427,0.12858,7.6047,,0.33533,5.21643,0.58521,3.20856,0.81501,5.2,1.09588,,1.79724,362.34642,1.66482,,0.08631,0.15506,1.08381,4.33861,0.16102,,1.2918,1.39232,0.32876,0.0936,0.15639,0.01073,,0.53319,,,20.1796,2.01796,,1.43275,,,,,,1.71527,0.83241,0.61369,1.68284,0.4944,,0.30269,2.95616,,,0.84265,0.02139,0.5391,,0.32263,0.28568,7539.62,0.58599,,1.98769,2.31954,,,2.77266,0.18399,0.41873,2.68877,6.27387,0.02302,,,,,0.41707,1053.91196,1.11678,8.57633,0.31723,,0.1829,0.73622,,,,0.30434,,5.00454,0.27466
2008-01-31,36.8503,1.40998,0.25326,47.2572,45.58588,0.56753,,16.58965,10.96054,32.82539,29.50548,56.84785,14.06392,14.09648,3.35846,17.51849,42.34901,1.40403,45.12521,6.54764,26.7692,1.71534,7.59063,21.06412,30.66524,,0.49965,36.8995,2.68012,11.17771,0.05999,24.4564,14.36588,1.8441,0.50401,0.82832,7.32446,1.05879,5.89703,0.62853,,6.48281,,18.88572,18.18182,17.27798,0.3473,2.08761,,72.26891,0.40534,13.29107,65.54429,,,,3.77973,2.19012,45.5,0.59361,6.06764,9.0306,0.24868,,10.4082,0.3214,,5.43262,31.60541,,34.7189,0.49066,0.27038,,0.19147,,1.18293,9.21331,2.98894,0.63297,,6.29969,1.7964,7.4362,2.48438,0.39637,24.95016,,,0.15296,12.38927,,0.11888,1812.8811,4.94437,1.55376,8.1847,11.16036,,,1.47528,0.2178,1.99362,1.09793,,0.48962,3.0303,3.70813,0.96704,,0.59809,3.0024,0.09739,8.18231,,0.23708,3.91746,0.52831,3.97727,0.79456,5.84,0.8961,,1.87013,343.03923,0.99681,,0.08967,0.12608,0.98272,3.66826,0.11261,,1.64361,1.4349,0.32708,0.05002,0.13457,0.00827,,0.47126,,,23.126,1.54506,,1.21611,,,,,,1.1264,0.99681,0.66326,1.93214,0.32396,,0.29904,2.1417,,,0.86513,0.0197,0.4621,,0.28854,0.30195,6989.58,0.90123,,1.73445,1.90151,,,1.58022,0.18252,0.52831,1.76304,5.34392,0.02206,,,,,0.31957,1147.12887,1.10213,9.9681,0.23368,,0.1528,0.48489,,,,0.22899,,4.60526,
2008-02-29,41.8456,1.69992,0.33965,44.5742,46.08742,0.65908,,20.2056,13.62416,38.22899,33.57401,62.21088,17.47462,15.84765,3.63218,18.24834,46.16387,1.91594,47.83941,8.7251,28.0605,1.7261,8.41604,23.68996,34.58583,,0.44508,32.39058,2.2347,10.51603,0.05248,29.7843,15.63263,2.30471,0.66599,0.96206,7.4558,1.279,7.64003,0.63267,,7.09648,,26.11328,19.66143,17.992,0.32823,2.26636,,75.58717,0.36731,13.168,70.20138,,,,4.5754,2.51336,48.2,0.77151,7.22649,11.1669,0.2893,,10.27931,0.36209,,7.26086,35.95085,,37.55864,0.49717,0.27705,,0.23517,,1.53753,11.46763,4.1165,,,6.66947,2.13889,7.34244,2.75991,0.41546,27.16704,,,0.13817,12.57675,,0.12422,3399.53573,3.99607,,8.86588,10.99218,,,2.44748,0.22757,2.48827,1.07828,,0.69851,3.57944,4.27289,1.03055,1.66873,0.50479,3.06592,0.10318,9.11275,,0.27496,5.35386,0.66286,4.14032,0.8932,5.38,0.98312,,1.7977,391.5748,1.07077,,0.08797,0.13597,0.9288,5.23149,0.15592,,1.58258,1.41735,0.31834,0.08741,0.15297,0.00744,,0.59235,,,23.04711,1.76423,,1.11156,,,,,,1.07077,0.99098,0.61551,1.69166,0.41811,,0.32633,2.13529,,,0.73456,0.02289,0.49564,,0.23258,0.47788,4666.48,0.9455,,1.8866,5.60881,,,2.47666,0.14949,0.61187,1.35451,4.32733,0.02308,,,,,0.38994,1171.80477,1.11044,14.58291,0.23327,,0.11773,0.53575,,,,0.22572,,5.45584,
2008-03-31,39.9205,1.61916,0.25947,39.5396,38.56203,0.45982,,17.26628,11.7622,34.27078,28.73822,60.94845,15.20437,14.17511,2.43395,22.95302,42.66114,1.50509,43.42533,6.9458,26.8672,1.30774,6.68659,21.30144,31.66849,,0.38823,29.65124,2.20197,10.53726,0.04072,28.44661,12.69694,1.62562,0.69837,0.65906,6.80394,1.13992,6.47433,0.4865,,5.42634,,20.66257,17.03495,14.89031,0.1991,1.49564,,62.72454,0.27063,11.49349,62.19326,,,,4.04152,2.51069,40.4,0.92182,7.19427,10.8368,0.23404,,7.02242,0.3084,,6.95999,33.02653,,30.46822,0.48923,0.26232,,0.23425,,1.19305,11.06065,3.28721,,,6.59931,1.75482,6.74584,2.75846,0.39594,23.66397,,,0.12382,11.96503,,0.11326,2252.8212,3.88201,,7.00963,9.06705,,,1.92738,0.18209,1.80084,1.19313,,0.53758,3.10523,3.35832,0.79771,,0.50044,3.82615,0.10675,8.02397,,0.23556,5.07155,0.59379,3.48486,0.88352,4.61,0.73296,,1.62929,363.86865,0.82741,,0.08185,0.11552,0.75599,4.76978,0.16338,,1.55785,1.22729,0.28778,0.08095,0.11681,0.00745,,0.38993,,,15.57481,1.99552,,0.84688,,,,,,0.92475,1.00078,0.55419,1.40414,0.29689,,0.3115,1.74161,,,0.88404,0.01937,0.39775,,0.23114,0.32596,,0.75556,,1.64509,4.63777,,,2.0944,0.13872,0.3407,1.2688,4.29392,0.02404,,,,,0.37185,916.6947,0.9551,10.41565,0.21356,,0.14073,0.44511,,,,0.23786,,4.39015,
2008-04-30,47.3825,1.77852,0.25606,38.5882,33.88064,0.43752,,15.54706,13.44292,31.3508,25.69504,56.40408,16.55397,12.10078,2.0557,22.66119,44.78291,1.93482,41.33592,6.37437,25.2531,0.98835,6.61663,18.03158,29.53369,,0.29891,29.63992,1.87705,9.84756,0.04977,30.41821,11.0872,1.34854,0.55017,0.66805,5.52822,1.09284,6.95179,0.42903,,5.61041,,22.00284,17.32276,17.68036,0.21449,1.50089,,62.64643,0.23409,7.51522,55.9654,,,,3.37193,2.08389,30.7,0.9121,6.20297,9.9628,0.24383,,6.64237,0.32379,,7.61527,34.92752,,25.78086,0.46678,0.23606,,0.32246,,1.31174,10.54873,2.96033,,,6.52294,1.67096,4.88845,2.51328,0.39528,20.23798,,,0.0875,13.12191,,0.1082,2025.30505,3.61993,,6.40015,15.13612,,,1.13039,0.18246,1.88399,1.1519,,0.82258,3.37134,2.79623,0.97161,,0.5057,,0.10869,7.83677,,0.28116,5.27516,0.72385,3.35151,0.87948,2.78,1.03752,,1.10826,366.93117,0.64452,,0.06321,0.09243,0.94034,3.68865,0.19603,,1.31962,1.56517,0.30654,0.06222,0.0942,0.00611,,0.42373,,,15.46852,2.67724,,0.93208,,,,,,0.94199,0.91967,0.52629,1.13531,0.22806,,0.26772,1.70436,,,0.88257,0.02165,0.42651,,0.13016,0.36923,,0.57678,,1.97323,4.95786,,,1.49695,0.14073,0.34705,1.63739,2.92392,0.02485,,,,,0.2935,789.00406,1.0772,11.89886,0.22808,,0.13212,0.3907,,,,0.30014,,3.54983,0.16086
